combination_type,scenario,scenario_label,scenario_purpose,network_mode,algorithm,algorithm_label,complexity,seed_index,fleet_seed,algorithm_seed,composition_regime,fleet_size,nominal_weights_json,actual_weights_json,device_counts_json,spatial_clustering,partition,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,mean_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,total_charging_mwh,excess_grid_charging_mwh,total_discharge_mwh,dataset_audit_json,protocol,mean_formula_intensity,mean_nn_intensity,mean_optimized_intensity,mean_predicted_response_kw
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),0,4141334,5141334,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,71.1603467478006,49.74414976249946,21.416196985301145,30.095689473243134,0.8950000000000004,0.7494524535915139,0,0.0,21.41619698530115,7.123190925995005e-16,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.0,""profile_bootstrap"":true,""selected_unique_profile_sources"":250,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),1,4141335,5141335,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,72.05992581643382,51.123785029614076,20.936140786819742,29.053791756811794,0.8949999999999997,0.7438327315134701,0,0.0,20.936140786819742,1.516564651637964e-16,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.0,""profile_bootstrap"":true,""selected_unique_profile_sources"":250,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),2,4141336,5141336,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,12.004195558479307,3.552713678800501e-15,12.004195558479303,99.99999999999997,0.8949999999999994,1.0,0,0.0,12.004195558479305,4.225360801986729e-15,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.024096385542169,""profile_bootstrap"":true,""selected_unique_profile_sources"":249,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),3,4141337,5141337,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,10.900389199876503,3.552713678800501e-15,10.9003891998765,99.99999999999996,0.895,1.0,0,0.0,10.900389199876503,3.581135388230905e-15,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.024096385542169,""profile_bootstrap"":true,""selected_unique_profile_sources"":249,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),4,4141338,5141338,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,11.94865763968124,0.0,11.94865763968124,99.99999999999999,0.8949999999999997,1.0,0,0.0,11.948657639681242,3.7137700322394566e-15,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.0,""profile_bootstrap"":true,""selected_unique_profile_sources"":250,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),5,4141339,5141339,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,72.5234538693308,51.488728332830746,21.03472553650005,29.004031681115716,0.8949999999999997,0.7426359265355705,0,0.0,21.03472553650005,8.100187187665142e-16,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.0,""profile_bootstrap"":true,""selected_unique_profile_sources"":250,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),6,4141340,5141340,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,79.55075375940963,60.0124974310159,19.53825632839373,24.560743179737194,0.8950000000000005,0.7024396441224859,0,0.0,19.53825632839373,5.033011044967376e-16,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.0,""profile_bootstrap"":true,""selected_unique_profile_sources"":250,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),7,4141341,5141341,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,40.462082174388215,18.92715008931221,21.534932085076004,53.22250098811582,0.8949999999999998,0.9509939897635947,0,0.0,21.53493208507601,2.4916365267320844e-15,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.024096385542169,""profile_bootstrap"":true,""selected_unique_profile_sources"":249,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),8,4141342,5141342,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,11.077149342369973,0.0,11.077149342369973,100.0,0.8949999999999997,1.0,0,0.0,11.077149342369975,4.765373281164405e-15,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.048387096774194,""profile_bootstrap"":true,""selected_unique_profile_sources"":248,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S6-C,Spatial DER and bidirectional mix,综合 DER 和双向交换子群集中在不同支路,aggregate,centralized_optimal,Centralized greedy UB,O(N),9,4141343,5141343,nominal,5000,"{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":0.3,""irish_domestic_smart_meters"":0.2,""norway_ami_energy_distribution"":0.15,""opsd_household_data"":0.05,""smart_grid_smart_city"":0.3}","{""complete_energy_community"":1500,""irish_domestic_smart_meters"":1000,""norway_ami_energy_distribution"":750,""opsd_household_data"":250,""smart_grid_smart_city"":1500}",True,test,10.505145510299187,0.0,10.505145510299187,100.0,0.8949999999999997,1.0,0,0.0,10.505145510299188,2.2453150450019166e-15,0.0,"{""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":1500,""mean_profile_reuse"":6.0,""profile_bootstrap"":true,""selected_unique_profile_sources"":250,""weight"":0.3},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1000,""weight"":0.2},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""opsd_household_data"":{""available_profile_sources"":11,""logical_devices"":250,""mean_profile_reuse"":22.727272727272727,""profile_bootstrap"":true,""selected_unique_profile_sources"":11,""weight"":0.05},""smart_grid_smart_city"":{""available_profile_sources"":5000,""logical_devices"":1500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1500,""weight"":0.3}}",dataset_combinations_mixed_physical_fleet_v1,,,,
