combination_type,scenario,scenario_label,scenario_purpose,network_mode,algorithm,algorithm_label,complexity,seed_index,fleet_seed,algorithm_seed,composition_regime,fleet_size,nominal_weights_json,actual_weights_json,device_counts_json,spatial_clustering,partition,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,mean_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,total_charging_mwh,excess_grid_charging_mwh,total_discharge_mwh,dataset_audit_json,protocol,mean_formula_intensity,mean_nn_intensity,mean_optimized_intensity,mean_predicted_response_kw
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),0,4157375,5157375,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,118.77974816885487,112.50197272893678,6.277775439918082,5.285223732747547,0.8957160000000001,0.33039271200772646,0,0.0,6.277775439918082,9.473903143468002e-18,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.6736947791164658,""profile_bootstrap"":true,""selected_unique_profile_sources"":996,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),1,4157376,5157376,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,119.29567015917064,113.1156320257183,6.180038133452346,5.180437919671859,0.895062,0.3259040104852949,0,0.0,6.180038133452346,3.789561257387201e-17,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.7150205761316872,""profile_bootstrap"":true,""selected_unique_profile_sources"":972,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),2,4157377,5157377,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,118.87531576590331,112.59769505511862,6.277620710784683,5.280844614660769,0.8940339999999997,0.32910827877084425,0,0.0,6.277620710784683,2.3684757858670005e-17,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.685540950455005,""profile_bootstrap"":true,""selected_unique_profile_sources"":989,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),3,4157378,5157378,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,116.71667847098053,109.51318555356883,7.203492917411696,6.1717768289668316,0.8953980000000004,0.3503470302300296,0,0.0,7.203492917411696,0.0,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.6992864424057084,""profile_bootstrap"":true,""selected_unique_profile_sources"":981,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),4,4157379,5157379,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,57.60431467300061,35.95882019303812,21.645494479962483,37.57616873464484,0.8952659999999999,0.8449085905584227,0,0.0,21.645494479962483,7.200166389035682e-16,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.6958290946083419,""profile_bootstrap"":true,""selected_unique_profile_sources"":983,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),5,4157380,5157380,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,53.1838880570194,31.436052289111103,21.7478357679083,40.89177486345499,0.8950019999999994,0.8720256911145423,0,0.0,21.7478357679083,6.063298011819521e-16,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.6941056910569106,""profile_bootstrap"":true,""selected_unique_profile_sources"":984,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),6,4157381,5157381,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,57.95496238970007,36.29918730203143,21.65577508766864,37.366558780680656,0.8947860000000001,0.841986204148927,0,0.0,21.65577508766864,1.0610771520684162e-15,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.6992864424057084,""profile_bootstrap"":true,""selected_unique_profile_sources"":981,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),7,4157382,5157382,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,104.68219061872061,87.99884122412162,16.683349394598995,15.93714202577593,0.8946300000000001,0.5393494536770533,0,0.0,16.683349394598995,3.7895612573872007e-16,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.7167868177136971,""profile_bootstrap"":true,""selected_unique_profile_sources"":971,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),8,4157383,5157383,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,59.618054040425164,37.92357903284133,21.69447500758383,36.38910285946851,0.8949500000000007,0.8298844031122936,0,0.0,21.69447500758383,6.442254137558241e-16,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.6941056910569106,""profile_bootstrap"":true,""selected_unique_profile_sources"":984,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S1-A,Similar residential,相似住宅半小时电表融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),9,4157384,5157384,nominal,5000,"{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":0.3333333333333333,""irish_domestic_smart_meters"":0.3333333333333333,""low_carbon_london"":0.3333333333333333}","{""camsl_japan_smart_meters"":1667,""irish_domestic_smart_meters"":1666,""low_carbon_london"":1667}",False,test,115.88173007950672,108.17726812721075,7.704461952295966,6.648556202094948,0.89528,0.36006450927890915,0,0.0,7.704461952295966,0.0,0.0,"{""camsl_japan_smart_meters"":{""available_profile_sources"":1423,""logical_devices"":1667,""mean_profile_reuse"":1.6770623742454729,""profile_bootstrap"":true,""selected_unique_profile_sources"":994,""weight"":0.3333333333333333},""irish_domestic_smart_meters"":{""available_profile_sources"":2904,""logical_devices"":1666,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1666,""weight"":0.3333333333333333},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1667,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1667,""weight"":0.3333333333333333}}",dataset_combinations_mixed_physical_fleet_v1,,,,
