combination_type,scenario,scenario_label,scenario_purpose,network_mode,algorithm,algorithm_label,complexity,seed_index,fleet_seed,algorithm_seed,composition_regime,fleet_size,nominal_weights_json,actual_weights_json,device_counts_json,spatial_clustering,partition,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,mean_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,total_charging_mwh,excess_grid_charging_mwh,total_discharge_mwh,dataset_audit_json,protocol,mean_formula_intensity,mean_nn_intensity,mean_optimized_intensity,mean_predicted_response_kw
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),0,4199504,5199504,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,10.9317757437363,1.7763568394002505e-15,10.931775743736297,99.99999999999999,0.8956219999999995,1.0,0,0.0,10.931775743736303,4.1306217705520485e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),1,4199505,5199505,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,11.178933530646137,0.0,11.178933530646137,100.0,0.894558,1.0,0,0.0,11.178933530646137,2.415845301584341e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),2,4199506,5199506,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,12.724390804033764,5.329070518200751e-15,12.724390804033758,99.99999999999996,0.8953220000000003,1.0,0,0.0,12.724390804033765,3.822719918389339e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),3,4199507,5199507,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,12.03430619292357,3.552713678800501e-15,12.034306192923566,99.99999999999997,0.8944080000000002,1.0,0,0.0,12.034306192923571,2.993753393335889e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),4,4199508,5199508,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,12.775928228660888,0.0,12.775928228660888,99.99999999999999,0.8945639999999999,1.0,0,0.0,12.775928228660888,4.196939092556325e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),5,4199509,5199509,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,13.3852399136361,5.329070518200751e-15,13.385239913636095,99.99999999999996,0.8954559999999995,1.0,0,0.0,13.3852399136361,3.661663564950383e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),6,4199510,5199510,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,11.295349653558372,7.105427357601002e-15,11.295349653558365,99.99999999999993,0.8960299999999997,1.0,0,0.0,11.295349653558368,1.980045756984812e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),7,4199511,5199511,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,12.872903749199805,3.552713678800501e-15,12.872903749199802,99.99999999999997,0.8954899999999996,1.0,0,0.0,12.872903749199805,3.4011312285050126e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),8,4199512,5199512,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,12.511529049874126,5.329070518200751e-15,12.51152904987412,99.99999999999996,0.8949459999999995,1.0,0,0.0,12.511529049874124,3.742191741669861e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-A,LV network and AMI,相似的大规模配网与 AMI 场景,aggregate,centralized_optimal,Centralized greedy UB,O(N),9,4199513,5199513,nominal,5000,"{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":0.15,""european_lv_urban_35297"":0.4,""european_lv_urban_8087"":0.25,""goiener_smart_meters"":0.1,""norway_ami_energy_distribution"":0.1}","{""european_lv_rural_2731"":750,""european_lv_urban_35297"":2000,""european_lv_urban_8087"":1250,""goiener_smart_meters"":500,""norway_ami_energy_distribution"":500}",False,test,12.098561645346127,5.329070518200751e-15,12.098561645346122,99.99999999999996,0.894146,1.0,0,0.0,12.098561645346122,2.3590018827235327e-15,0.0,"{""european_lv_rural_2731"":{""available_profile_sources"":2731,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""european_lv_urban_35297"":{""available_profile_sources"":12000,""logical_devices"":2000,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":2000,""weight"":0.4},""european_lv_urban_8087"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25},""goiener_smart_meters"":{""available_profile_sources"":5000,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1},""norway_ami_energy_distribution"":{""available_profile_sources"":2994,""logical_devices"":500,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":500,""weight"":0.1}}",dataset_combinations_mixed_physical_fleet_v1,,,,
