combination_type,scenario,scenario_label,scenario_purpose,network_mode,algorithm,algorithm_label,complexity,seed_index,fleet_seed,algorithm_seed,composition_regime,fleet_size,nominal_weights_json,actual_weights_json,device_counts_json,spatial_clustering,partition,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,mean_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,total_charging_mwh,excess_grid_charging_mwh,total_discharge_mwh,dataset_audit_json,protocol,mean_formula_intensity,mean_nn_intensity,mean_optimized_intensity,mean_predicted_response_kw
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),0,4178152,5178152,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,17.566993572684215,7.105427357601002e-15,17.566993572684208,99.99999999999996,0.8947139999999996,1.0,0,0.0,17.566993572684215,5.504337726354909e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.6875602700096433,""profile_bootstrap"":true,""selected_unique_profile_sources"":1037,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.3696682464454977,""profile_bootstrap"":true,""selected_unique_profile_sources"":211,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),1,4178153,5178153,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,17.144913733939706,7.105427357601002e-15,17.1449137339397,99.99999999999996,0.8951099999999996,1.0,0,0.0,17.144913733939706,4.888534022029489e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.652502360717658,""profile_bootstrap"":true,""selected_unique_profile_sources"":1059,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.380952380952381,""profile_bootstrap"":true,""selected_unique_profile_sources"":210,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),2,4178154,5178154,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,18.54036100193312,3.552713678800501e-15,18.540361001933118,99.99999999999999,0.8951180000000006,1.0,0,0.0,18.54036100193312,3.884300288821881e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.681075888568684,""profile_bootstrap"":true,""selected_unique_profile_sources"":1041,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.242152466367713,""profile_bootstrap"":true,""selected_unique_profile_sources"":223,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),3,4178155,5178155,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,17.596097854687233,7.105427357601002e-15,17.596097854687226,99.99999999999996,0.8959179999999994,1.0,0,0.0,17.596097854687237,5.1348555037596574e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.640112464854733,""profile_bootstrap"":true,""selected_unique_profile_sources"":1067,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.2831050228310503,""profile_bootstrap"":true,""selected_unique_profile_sources"":219,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),4,4178156,5178156,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,18.6360344054929,3.552713678800501e-15,18.636034405492897,99.99999999999999,0.8957200000000002,1.0,0,0.0,18.636034405492907,7.190692485892214e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.650943396226415,""profile_bootstrap"":true,""selected_unique_profile_sources"":1060,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.2831050228310503,""profile_bootstrap"":true,""selected_unique_profile_sources"":219,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),5,4178157,5178157,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,18.61124488727113,3.552713678800501e-15,18.611244887271127,99.99999999999999,0.8947680000000001,1.0,0,0.0,18.611244887271134,7.181218582748745e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.6416510318949344,""profile_bootstrap"":true,""selected_unique_profile_sources"":1066,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.314814814814815,""profile_bootstrap"":true,""selected_unique_profile_sources"":216,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),6,4178158,5178158,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,18.455320211298805,3.552713678800501e-15,18.4553202112988,99.99999999999999,0.894306,1.0,0,0.0,18.455320211298808,7.143322970174873e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.6431924882629108,""profile_bootstrap"":true,""selected_unique_profile_sources"":1065,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.3696682464454977,""profile_bootstrap"":true,""selected_unique_profile_sources"":211,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),7,4178159,5178159,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,17.533430817452754,0.0,17.533430817452754,100.0,0.8956339999999998,1.0,0,0.0,17.533430817452757,5.220120632050869e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.6634980988593155,""profile_bootstrap"":true,""selected_unique_profile_sources"":1052,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.272727272727273,""profile_bootstrap"":true,""selected_unique_profile_sources"":220,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),8,4178160,5178160,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,18.780462841312243,3.552713678800501e-15,18.78046284131224,99.99999999999999,0.895348,1.0,0,0.0,18.780462841312247,7.0012144230228535e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.6370439663236669,""profile_bootstrap"":true,""selected_unique_profile_sources"":1069,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.3696682464454977,""profile_bootstrap"":true,""selected_unique_profile_sources"":211,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
predefined_mixed_scenario,S2-B,Building-residential-thermal-DER,建筑、住宅、热需求、热泵和综合社区融合,aggregate,centralized_optimal,Centralized greedy UB,O(N),9,4178161,5178161,nominal,5000,"{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":0.35,""complete_energy_community"":0.1,""danish_smart_heat_meters"":0.15,""heapo_heat_pumps"":0.15,""low_carbon_london"":0.25}","{""bdg2_building_data_genome"":1750,""complete_energy_community"":500,""danish_smart_heat_meters"":750,""heapo_heat_pumps"":750,""low_carbon_london"":1250}",False,test,18.698627479627728,7.105427357601002e-15,18.69862747962772,99.99999999999996,0.8951599999999996,1.0,0,0.0,18.698627479627724,4.6990559591601284e-15,0.0,"{""bdg2_building_data_genome"":{""available_profile_sources"":1570,""logical_devices"":1750,""mean_profile_reuse"":1.665080875356803,""profile_bootstrap"":true,""selected_unique_profile_sources"":1051,""weight"":0.35},""complete_energy_community"":{""available_profile_sources"":250,""logical_devices"":500,""mean_profile_reuse"":2.3923444976076556,""profile_bootstrap"":true,""selected_unique_profile_sources"":209,""weight"":0.1},""danish_smart_heat_meters"":{""available_profile_sources"":2400,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""heapo_heat_pumps"":{""available_profile_sources"":1362,""logical_devices"":750,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":750,""weight"":0.15},""low_carbon_london"":{""available_profile_sources"":5000,""logical_devices"":1250,""mean_profile_reuse"":1.0,""profile_bootstrap"":false,""selected_unique_profile_sources"":1250,""weight"":0.25}}",dataset_combinations_mixed_physical_fleet_v1,,,,
