combination_type,pair_id,pair_label,dataset_a,dataset_a_label,weight_a,devices_a,dataset_b,dataset_b_label,weight_b,devices_b,fleet_size,seed,seed_index,network_mode,availability_mode,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,curtailment_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,profile_bootstrap_a,mean_profile_reuse_a,profile_bootstrap_b,mean_profile_reuse_b,protocol,pair_index
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160808,0,aggregate,data_driven,14.747282705126988,0.8972036281908373,13.85007907693615,93.91614274893558,0.89492,1.0,0,0.0,True,2.1496130696474633,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160809,1,aggregate,data_driven,14.017843315868143,0.6301371805683811,13.387706135299762,95.50474943706162,0.896344,1.0,0,0.0,True,2.2143489813994686,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160810,2,aggregate,data_driven,14.228120277406365,0.7339761837502792,13.494144093656086,94.84136927830305,0.8951219999999994,1.0,0,0.0,True,2.158894645941278,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160811,3,aggregate,data_driven,14.803919530398026,0.8406053733179366,13.96331415708009,94.32173775605942,0.8971459999999998,1.0,0,0.0,True,2.202643171806167,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160812,4,aggregate,data_driven,14.976682436852748,0.8819961200981332,14.094686316754615,94.1108711904859,0.8956699999999997,1.0,0,0.0,True,2.170138888888889,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160813,5,aggregate,data_driven,14.244017493328764,0.7134172237832388,13.530600269545525,94.99146063168365,0.8943279999999999,1.0,0,0.0,True,2.194907813871817,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160814,6,aggregate,data_driven,14.59436522656192,0.810272353006317,13.784092873555602,94.44804662328437,0.894528,1.0,0,0.0,True,2.181500872600349,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160815,7,aggregate,data_driven,14.915649210950793,0.8451878820909595,14.070461328859833,94.33354948123586,0.8970539999999998,1.0,0,0.0,True,2.170138888888889,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160816,8,aggregate,data_driven,15.213411296010833,0.9827304989485235,14.230680797062309,93.5403672468501,0.8961259999999994,1.0,0,0.0,True,2.1872265966754156,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160817,9,aggregate,data_driven,14.482976422267063,0.7456475461678043,13.737328876099259,94.85155865460503,0.8956659999999999,1.0,0,0.0,True,2.198768689533861,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160818,10,aggregate,data_driven,14.022119812840277,0.640307196471678,13.381812616368599,95.43359203160325,0.8951719999999997,1.0,0,0.0,True,2.194907813871817,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160819,11,aggregate,data_driven,14.93883964996878,0.9107937599620541,14.028045890006727,93.90318270158313,0.8966640000000001,1.0,0,0.0,True,2.196836555360281,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160820,12,aggregate,data_driven,14.142873571812073,0.7189466926026569,13.423926879209416,94.91654444231492,0.8961419999999998,1.0,0,0.0,True,2.202643171806167,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160821,13,aggregate,data_driven,14.26982075085958,0.7464580852844485,13.523362665575132,94.76897363802216,0.8956859999999998,1.0,0,0.0,True,2.202643171806167,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160822,14,aggregate,data_driven,14.68544171050388,0.8037983202076902,13.88164339029619,94.52656354467862,0.8952759999999998,1.0,0,0.0,True,2.1795989537925022,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160823,15,aggregate,data_driven,15.12844147592445,1.0021182025638726,14.126323273360578,93.37593231821894,0.8950660000000001,1.0,0,0.0,True,2.1739130434782608,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160824,16,aggregate,data_driven,14.964185861757457,0.9235159697888697,14.040669891968587,93.82849171802248,0.8957020000000002,1.0,0,0.0,True,2.177700348432056,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160825,17,aggregate,data_driven,14.591371211992003,0.7771257903078226,13.81424542168418,94.67407292284405,0.8944319999999999,1.0,0,0.0,True,2.1872265966754156,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160826,18,aggregate,data_driven,14.958420100647833,0.898717498836767,14.059702601811066,93.99189558262343,0.8946600000000005,1.0,0,0.0,True,2.175805047867711,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160827,19,aggregate,data_driven,14.690850725428668,0.7926023287269235,13.898248396701744,94.60478944657035,0.8955400000000001,1.0,0,0.0,True,2.1910604732690624,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160828,20,aggregate,data_driven,14.979516141786975,0.8611365225944496,14.118379619192526,94.25123939622979,0.8953879999999999,1.0,0,0.0,True,2.1795989537925022,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160829,21,aggregate,data_driven,14.605653502914901,0.7275700093422479,13.878083493572653,95.01857271092291,0.8955139999999993,1.0,0,0.0,True,2.194907813871817,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160830,22,aggregate,data_driven,14.653960217904244,0.8791796987186853,13.774780519185558,94.00039521299846,0.8952459999999999,1.0,0,0.0,True,2.2143489813994686,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160831,23,aggregate,data_driven,14.810530934443678,0.794078925930588,14.01645200851309,94.63841688427347,0.8937660000000005,1.0,0,0.0,True,2.198768689533861,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160832,24,aggregate,data_driven,15.001178305337245,0.793619267805239,14.207559037532006,94.70962046012826,0.8970960000000008,1.0,0,0.0,True,2.1853146853146854,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160833,25,aggregate,data_driven,14.387489581748527,0.7277854121245362,13.659704169623991,94.94153995393484,0.8957560000000004,1.0,0,0.0,True,2.192982456140351,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160834,26,aggregate,data_driven,14.691767856848841,0.7910175605137777,13.900750296335064,94.61591301862947,0.895036,1.0,0,0.0,True,2.194907813871817,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160835,27,aggregate,data_driven,14.823101814880753,0.8226995440727194,14.000402270808033,94.44988266054531,0.8945679999999991,1.0,0,0.0,True,2.1853146853146854,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160836,28,aggregate,data_driven,14.267798986957882,0.6955258571877998,13.572273129770082,95.12520566189939,0.8946760000000002,1.0,0,0.0,True,2.206531332744925,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
pairwise_equal_mix,P090,HEAPO + OPSD,heapo_heat_pumps,HEAPO,0.5,2500,opsd_household_data,OPSD,0.5,2500,5000,29160837,29,aggregate,data_driven,14.805064723967963,0.8044854515772961,14.000579272390667,94.5661470140356,0.8956339999999995,1.0,0,0.0,True,2.170138888888889,True,227.27272727272728,dataset_combinations_pairwise_equal_mix_curtailment_v1,89
