combination_type,pair_id,pair_label,dataset_a,dataset_a_label,weight_a,devices_a,dataset_b,dataset_b_label,weight_b,devices_b,fleet_size,seed,seed_index,network_mode,availability_mode,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,curtailment_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,profile_bootstrap_a,mean_profile_reuse_a,profile_bootstrap_b,mean_profile_reuse_b,protocol,pair_index
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160808,0,aggregate,data_driven,11.772206338280482,0.5460377994188903,11.226168538861591,95.36163584184469,0.8956839999999999,1.0,0,0.0,True,1.9561815336463224,True,1.5842839036755387,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160809,1,aggregate,data_driven,11.560115716032621,0.5276751226020089,11.032440593430612,95.4353820016682,0.8956739999999995,1.0,0,0.0,True,1.9794140934283453,True,1.5782828282828283,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160810,2,aggregate,data_driven,11.830931086218502,0.5199480244878334,11.310983061730669,95.60518085433272,0.8940599999999997,1.0,0,0.0,True,1.9936204146730463,True,1.603592046183451,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160811,3,aggregate,data_driven,12.4282067330654,0.6164353530541593,11.81177138001124,95.04002977827747,0.8944439999999999,1.0,0,0.0,True,1.9778481012658229,True,1.5822784810126582,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160812,4,aggregate,data_driven,11.51093417395666,0.49608401922746026,11.0148501547292,95.69032355036967,0.8934259999999993,1.0,0,0.0,True,1.976284584980237,True,1.6212710765239948,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160813,5,aggregate,data_driven,11.668150520332757,0.5018210591144623,11.166329461218295,95.69922364097039,0.8951799999999995,1.0,0,0.0,True,1.9825535289452816,True,1.6025641025641026,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160814,6,aggregate,data_driven,11.625748643541966,0.512630628155291,11.113118015386675,95.59055813201283,0.8958120000000002,1.0,0,0.0,True,1.9952114924181963,True,1.6056518946692357,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160815,7,aggregate,data_driven,11.366183465446529,0.48413119250022163,10.882052272946307,95.74060022898634,0.8939000000000004,1.0,0,0.0,True,1.9857029388403495,True,1.607717041800643,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160816,8,aggregate,data_driven,12.126494673163284,0.5888312055868834,11.537663467576401,95.14425873711053,0.8959639999999998,1.0,0,0.0,True,1.9623233908948194,True,1.6118633139909735,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160817,9,aggregate,data_driven,12.259223957471407,0.555915672532592,11.703308284938815,95.46532737748227,0.8943619999999995,1.0,0,0.0,True,1.9778481012658229,True,1.599488163787588,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160818,10,aggregate,data_driven,11.51337697880783,0.4610998464706011,11.05227713233723,95.99509468577874,0.8947020000000002,1.0,0,0.0,True,1.9700551615445232,True,1.6233766233766234,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160819,11,aggregate,data_driven,11.36482993503235,0.5036852145062554,10.861144720526095,95.56803562054515,0.8940979999999996,1.0,0,0.0,True,2.0048115477145148,True,1.607717041800643,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160820,12,aggregate,data_driven,11.14168195504611,0.4360039683404153,10.705677986705695,96.08673115872827,0.8952239999999999,1.0,0,0.0,True,1.9984012789768186,True,1.5802781289506953,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160821,13,aggregate,data_driven,11.781801552644032,0.5295279883533865,11.252273564290645,95.50554313797153,0.8956960000000003,1.0,0,0.0,True,1.9857029388403495,True,1.6233766233766234,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160822,14,aggregate,data_driven,11.636669219288484,0.5567786757864983,11.079890543501985,95.2153089058886,0.8947000000000002,1.0,0,0.0,True,2.0064205457463884,True,1.6139444803098772,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160823,15,aggregate,data_driven,11.393977599565384,0.47219194702461387,10.92178565254077,95.85577606328957,0.8965279999999999,1.0,0,0.0,True,1.9825535289452816,True,1.5903307888040712,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160824,16,aggregate,data_driven,11.837801409820234,0.50302604833632,11.334775361483914,95.75068012275467,0.8930199999999996,1.0,0,0.0,True,1.966955153422502,True,1.5903307888040712,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160825,17,aggregate,data_driven,11.76531021894837,0.49693437651935923,11.26837584242901,95.7762747664823,0.8934759999999992,1.0,0,0.0,True,1.9778481012658229,True,1.6087516087516087,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160826,18,aggregate,data_driven,11.529481766040728,0.5614508853015732,10.968030880739155,95.13030250019314,0.8956480000000001,1.0,0,0.0,True,2.0048115477145148,True,1.6202203499675956,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160827,19,aggregate,data_driven,11.56995098844467,0.512449415950984,11.057501572493686,95.57085923300119,0.8941580000000001,1.0,0,0.0,True,2.0161290322580645,True,1.6191709844559585,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160828,20,aggregate,data_driven,11.832191682792256,0.5455348504139561,11.2866568323783,95.38940151546619,0.8953419999999995,1.0,0,0.0,True,2.0,True,1.6170763260025873,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160829,21,aggregate,data_driven,11.710249302644518,0.4968738365882537,11.213375466056265,95.75693203665575,0.8933039999999999,1.0,0,0.0,True,2.003205128205128,True,1.6149870801033592,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
pairwise_equal_mix,P020,BDG2 + Danish,bdg2_building_data_genome,BDG2,0.5,2500,danish_smart_heat_meters,Danish,0.5,2500,5000,22160830,22,aggregate,data_driven,11.589811271870941,0.5104697154843176,11.079341556386623,95.59553038863322,0.8939739999999998,1.0,0,0.0,True,1.9440124416796267,True,1.6160310277957337,dataset_combinations_pairwise_equal_mix_curtailment_v1,19
