combination_type,pair_id,pair_label,dataset_a,dataset_a_label,weight_a,devices_a,dataset_b,dataset_b_label,weight_b,devices_b,fleet_size,seed,seed_index,network_mode,availability_mode,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,curtailment_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,profile_bootstrap_a,mean_profile_reuse_a,profile_bootstrap_b,mean_profile_reuse_b,protocol,pair_index
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360808,0,aggregate,data_driven,15.01703515500499,0.9604356761156492,14.056599478889341,93.60435887509028,0.8947660000000002,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360809,1,aggregate,data_driven,13.647525901135527,0.673538478771901,12.973987422363626,95.06475764434445,0.8952340000000008,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360810,2,aggregate,data_driven,12.948359068273358,0.5968904704611653,12.351468597812193,95.3902230598185,0.8949719999999997,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360811,3,aggregate,data_driven,13.155733069230989,0.6273430056422686,12.52839006358872,95.23140974097812,0.8950099999999996,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360812,4,aggregate,data_driven,14.630852840659399,0.9179526094768384,13.71290023118256,93.72591181475197,0.8950059999999993,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360813,5,aggregate,data_driven,12.485338106673447,0.5419229641276999,11.943415142545748,95.65952512060494,0.8948520000000004,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360814,6,aggregate,data_driven,15.971297143013773,1.054983396887998,14.916313746125775,93.39450398147859,0.8954259999999998,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360815,7,aggregate,data_driven,14.125794042402,0.796817595267056,13.328976447134943,94.3591305885162,0.8952499999999997,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360816,8,aggregate,data_driven,12.817982630274791,0.6118927940305561,12.206089836244235,95.22629409260294,0.8948819999999997,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
pairwise_equal_mix,P092,EU-Rural + EU-8k,european_lv_rural_2731,EU-Rural,0.5,2500,european_lv_urban_8087,EU-8087,0.5,2500,5000,29360817,9,aggregate,data_driven,14.683480656943502,0.8055022731907204,13.877978383752781,94.51422798170259,0.8949180000000003,1.0,0,0.0,False,1.0,False,1.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,91
