combination_type,pair_id,pair_label,dataset_a,dataset_a_label,weight_a,devices_a,dataset_b,dataset_b_label,weight_b,devices_b,fleet_size,seed,seed_index,network_mode,availability_mode,baseline_curtailment_mwh,remaining_curtailment_mwh,accepted_absorption_mwh,curtailment_reduction_pct,availability_fraction,mean_network_scale,network_violation_steps,max_soc_violation,profile_bootstrap_a,mean_profile_reuse_a,profile_bootstrap_b,mean_profile_reuse_b,protocol,pair_index
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260808,0,aggregate,data_driven,28.99435623488488,7.516986712326268,21.47736952255861,74.07431069884517,0.895492,1.0,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260809,1,aggregate,data_driven,28.682150890356695,7.043918407980712,21.638232482375983,75.44145683178535,0.8940039999999997,0.9998102328526277,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260810,2,aggregate,data_driven,28.770221366517216,7.300995482162069,21.469225884355147,74.62308200847224,0.8945939999999998,0.9999725593758768,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260811,3,aggregate,data_driven,28.735193524067153,7.172831652315956,21.562361871751197,75.03816479847838,0.8957740000000002,0.999996044607546,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260812,4,aggregate,data_driven,28.957667259762935,7.582330875597858,21.375336384165077,73.81580909960378,0.8952680000000003,1.0,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260813,5,aggregate,data_driven,27.584082695845748,6.362170379192097,21.22191231665365,76.93535634538154,0.8947019999999999,1.0,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260814,6,aggregate,data_driven,29.05506436501511,7.71547134181591,21.3395930231992,73.44534761689935,0.896346,1.0,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260815,7,aggregate,data_driven,28.95518769875735,7.634164683360794,21.321023015396555,73.63455294165327,0.8949679999999998,1.0,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260816,8,aggregate,data_driven,28.903187395777948,7.355907858292088,21.54727953748586,74.54983854352822,0.8943799999999998,0.9998602779562675,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
pairwise_equal_mix,P101,EU-8k + CEC,european_lv_urban_8087,EU-8087,0.5,2500,complete_energy_community,CEC,0.5,2500,5000,30260817,9,aggregate,data_driven,28.53484919207522,7.0775540298797885,21.457295162195432,75.19680590481134,0.8944099999999995,1.0,0,0.0,False,1.0,True,10.0,dataset_combinations_pairwise_equal_mix_curtailment_v1,100
